reviewStar,reviewText
5,"I was skeptical of a $5 product...however, this product quickly proved me wrong!! I'm a 35 year old single mom with a demanding career. The darkness under my eyes is atrocious, but the brightener made it non-existent!! I'm a believer and will be a loyal fan for life!"
5,"This concealer is one of my new favorites. It has great, light coverage, and the sponge applicator makes for easy blending. For the money, it’s definitely the best I’ve ever used!"
5,New favorite beauty product
5,This is the Best cover-up of them all buy it now❤️
5,I would recommend it as a good spot concealer
5,I was looking forward to trying out this concealer; just not able to do so. Turning the top and squeezing gently-still nothing?
5,Great product coverage is great
5,Love love love this product 😍😍😍
5,Super blendable and does not highlight lines
5,"I barely wear makeup but since I am getting older I am noticing my dark circles and age spots so I figured what the heck I’ll try this crap. Omg I love it!! It blends nicely and is easy to spread. Thisis all I use, it eliminates my dark circles and spots. I purchased two different shades."
5,Applicator leaks.It is a great concealer!
5,Wow. I really liked this product. I wasn't sure about the color but it was perfect. I used Mary Kay foundation 105 Ivory in the past but I now prefer not to wear makeup every day so I wanted something less expensive. This is a gentle cover. I can use in spots and it blends well with my skin. I wasn't exactly sure how to use it but it was easy to figure out. Definitely try this out. I will purchase again.
5,Great coverage and doesn’t leave area applied to dry.  Recommended
5,"Thrilled with this product!  So much so that I ordered a second time to make sure I didn't run out.  This is the first concealer I've found that covers without caking, hides dark circles and moisturizes without being weighty.  Please don't ever discontinue this product as it's currently manufactured."
5,"This is by far the best concealer/foundation I have ever used. It covers acne scars and under eye circles beautifully. I actually just use it under my eyes, and on acne spots before applying powder. Looks like a full coverage job."
5,I like the way it spreads easily
5,Love this brightener. Definitely will continue purchasing this product.
5,"For me it is one of the best concealers on the market, not only for the price but also for the quality of the product."
5,Liked the sponge tip and the fact that it covers age spots so well. Very easy to apply too.
5,Super recomendado
5,Yes I will most def.  buy again. Coverage is smooth and build able and many colors to choose from.
5,Nice coverage.
5,Sheer and covers bags under eyes very well. I recommend this product.
5,The best product! Really blends well and brightens my under eye area. I love using it on my eyelids when I don't wear eye shadow some days. Doesn't flake or crease as the day goes on. Love this product!!!
5,"Easy to match skin tone, easy to use, nongreasy, natural look."
5,Love this concealer! Covers well. Long lasting. Easy to apply.
5,"Spreads easily, covers well, not cakey."
5,"I absolutely love this concealer! I can see where the hype came from! It is so easy to blend and just looks flawless on the skin. It’s a tad bit drier than other concealers I have. But overall, it’s a must have!"
5,"Maybelline is owned by L’Oréal - they are the largest makeup company in the world. Google them to see how many brands they own- I think it’s almost 40- urban decay, YC, Lancôme, Nyx, and many many more…. So when you start off your review saying that you use YC or Lancôme - you are using one of the many many brands of L’Oréal. That said- this concealer is very good. The brands that I use are: il makiage, tarte shape tape, Purlisse, complex culture, elf, wet n wild, Milani, Charlotte tilbury, Giorgio Armani, IT Cosmetics (another L’Oréal owned brand) yensa, real her, dose of colors, colourpop, KVD, Anastasia, makeup forever, wander beauty, Nyx can’t stop won’t stop, Maybelline fitMe, hey honey, Sephora, I honestly have a serious makeup addiction. I know I left out quite a few. I have 4 extra large organizers, and 3 small ones, one rotating tower, and a 2 drawer table filled with palettes from everyone.I could’ve stopped buying makeup after I bought this concealer, and the Maybelline total temptation eyebrow pencil, as well as the fitMe matte pressed powder, foundation, and the urban decay palettes. There was simply no need for all those expensive brands I mentioned. I love maybelline.  I love urban decay eyeshadow, and Maybelline mascara. I did just order a Nyx primer that got amazing reviews.Bottom line- all of you makeup “snobs” lol, this concealer is everything. Im no snob, I’m just a lover of beauty and beautiful cosmetics and I keep 90% of my products in their boxes, and my vanity is gorgeous and well organized with all the pretty packaging. But my goto “holy grail” is always this concealer- in different shades- one for contour, one for brightening, one for concealing. I just had my eyebrows permanently tattooed (at La Femme Permanent Makeup & Esthetics) as well as my lips. They use PIGMENTS not INK- so if you are thinking of having it done make sure you research the person doing it, because ink is a no-no.I know this is a long review.  Partly, I was responding to a few ppl’s reviews that asked for a comment on their review which I don’t think is possible. We can click “helpful” but we cannot respond to reviews directly. I hope this gets posted so that those self proclaimed “snobs” can see that there’s no need for that expensive makeup when there are products like this concealer out there. Im no snob- but I definitely love to try as many products as I can, because playing with makeup is fun! But the only products that I will buy again and again, are this concealer, and other Maybelline items. Then I can save my money for clothes & shoes :)"
