reviewStar,reviewText,inconsistentStatus
3,"One band, very little resistance",0
3,That were smaller than I thought,0
3,The loops are too small.,0
3,3 of the bands have always busted within weeks of using them.,0
3,Excercise,0
3,My husband has been using the yellow band and it busted on him during a workout last week.,0
3,These are not for thick thighs. They start above my knees end up mid-calf in seconds. But they work in every other way.,0
3,Not right wnough,0
3,Durability could be better- the first band broke after 1 use,0
3,"Not what I was looking for, the resistance give way about halfway through pulling it.",0
3,"These are fine. They are good for the price (4.99) but if you are a serious band user and exercise regularly you'll quickly discover these have limited use. They need to be more snug for exercises that require placement on the thighs - they slide down constantly because they are cut too wide. Plus while it claims to offer a range of resistance by providing so many bands, they are all more or less light to medium. I ended up giving these away and buying the brand I used before but is three times the price.",0
3,The bands are pretty narrow and flimsy and easily roll up making them more annoying than useful.  I spent half my workout trying to keep them from rolling.  The heaviest bands were better but not what I needed for some PT foe hip issues.,0
3,Inexpensive but didn't last long.,0
3,Didn't last long,0
3,Regular,0
3,Too flimsy,0
3,"They work decently, but they roll",0
3,These rolls with your work out. They're a little flimsy. But they work.,0
3,"The product is ok, but not what I’d hoped for.  They are much smaller in size than I had anticipated.  I thought they’d have been bigger.  I am using two of the bands regularly to strengthen my foot.",0
3,The bands are too thin and too small (circumference). But...better than some out there.,0
3,"I like the quick delivery. I don't like that the bands are thin and stretch too much. I expected to get the type that I used at my former fitness gym. Instead, I'm using only the black one, which is the heaviest weight. The other color bands lack resistance.",0
3,They roll up on your legd,0
3,They cause me to itch and the rubber stinkd..,0
3,The bands are to thin and aren’t durable,0
3,Bands are very small,0
3,"There is not a whole lot of stretch to these bands, but they get the job done for the basics.",0
3,They rolled around quite a bit,0
3,I'm using them to keep my ankle weights on,0
3,Very small and cheap.,0
3,As expected,0
3,These are not like most bands very thin and okay if you have never used bands,0
3,Not made for big thighs at all,0
3,Rolls Up,0
3,I bought these and I realized that with time they ripped apart I didn't even use them a lot. Invest in thicker bands.,0
3,Exercise!,0
3,This product was too weak compare to the others ones that I have tried.Although it comes in all different sizes and colors which makes easy to differentiate.,0
3,I thought the heavier bands would have more resistance,0
3,Too thin!!!Rolls down,0
3,They roll down constantly,0
3,I had to buy a different set from another shop. These ones kept rolling up on me. Indo have thick thighs. Just didn't work for me,0
3,Bands tend to roll up while completing a work out. Gets the job done but lots of time spent repositioning.,0
3,"I thought they would be a bit longer, but I would make them work.",0
3,Bands often slip and do not stay in place,0
3,"I think the bands are a little to large and not tight enough.  I am a big person (6'3"") and I find the bands to be too loose and too weak.  I wish they were stronger and tighter.",0
3,Waiting to hear if there is a replacement coming.....,0
3,"I have these for about 6 months now. I only use the red and black. Occasionally I use the yellow for arms. I, so far had no issues. Yes, the lightweight ones do roll up. The heavier ones less and it really depends on the exercise. To avoid rolling as well as to improve some excercises I use different heavy bands for legs. None of them snapped on me yet. I do make sure to put some baby powder on them so they don’t stick. Be careful of asbestos in baby powder. Try getting those based on cornstarch rather than talc",0
3,Slips up automatically after i put it on.,0
3,I purchased these in April. I only use two or three for simple upper body exercises three times a week. Two of them split and one split completely apart while in use. I have sent emails to the company and have not gotten a response .,0
3,Keeps sliding off my legs. But other than that it does the job.,0
3,These will work if you're new to working out but they don't provide the same amount of resistance as some other brands.,0
3,It ain't too shabby,0
3,One size does not fit all.  The brace is not made for larger people.  Probably works well for a smaller body type.,0
3,Doesn’t seem to make a change in standing tall as expected.  Because u have it on it is a reminder to stand tall but doesn’t make a difference for me,0
3,I am not able to get this on.,0
3,It works but not that great. I thought that it would be a little more strong I guess.,0
3,It does not stay in place,0
3,"Positive, is I could feel a slight pull to straighten my back. But negative is it is not comfortable the Velcro rubs right under the armpits and it would be better for a strap support across chest.",0
3,No pain relief.,0
3,This brace basically just pull your shoulders back. It don’t really help slouching. You will still slouch just with your shoulders pulled back. If the brace ran down a bit lower on the back to give some support to the back it would be gr8. Felt uncomfortable as the straps run under the armpits,0
3,The Velcro straps did not slipped off underneath the straps below and dug in to both armpits.,0
3,The product was exactly what I expected to be. Not dissapointed at all. Stick with it and you will see results!!!,0
3,Was a little too small for me but would work if you were shorter,0
3,"I've been using this for about a week for various amounts of time each day.  It does seem to help correct your posture but the straps that go under your arms make it uncomfortable to wear for me.  I was hoping to be able to wear this under a top, unnoticed, but the wide straps make that impossible.  I will still try to use it since my posture is in need of help, I'm just disappointed that this isn't ""comfy"" like the name.",0
3,Under Brest uncomfortable need to be more supports,0
3,Can wear about an hour before it gets to me..,0
3,It doesn't give the support I needed.I ended up giving it to someone else & they have since passed it on for the same reason.,0
3,Itches my back but works,0
3,item was kind of small. Somewhat hard to get on by myself,0
3,So so.,0
3,"I am a bigger man. Some muscle and broad shoulders. After expanding it as far as it will go it still digs in at the armpits, even if I move my scapula close together. I can see it working for more petite people, but if your shoulders are wide it is going to be rough.",0
3,I just received the product and it seems to work fine.  My complaint is that the it sits to high up on your neck so if wearing a t shirt it's very visible.  I want to wear under my clothes so it's not viable to others.  I'm sending this back and ordering anther style.,0
3,Not that soft. I ordered a softer one after.,0
3,"I’m 58 years old and have been playing volleyball sines the age of 12. Indoor and outdoor (beach) this ball is very slippery, and quality very low. It feels like plastic cover. It’s not soft at all, but vey plastic feeling in my fingers. Don’t buy, look for a better quality. I believe it will be cracking after been used for while. Still really bad.",0
3,Not that soft enough for beginners,0
3,It did not hold up to outdoor use,0
3,First one I received had a hole in it.,0
3,"While the volleyball is exactly as pictured, it is not soft at all.",0
3,Not soft at all,0
3,"The name ""Softplay"" is incredibly misleading. This ball is harder than most. It's a shame, because the color was really beautiful. At least they accepted my return and refunded me promptly.",0
